Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/community/index.html|0.221382026|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/developer-materials/index.html|2.263693751|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/download/index.html|0.737263399|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/get-started/index.html|2.570670895|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/index.html|0.275642752|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/overview/index.html|0.70212047|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/eap/resources/index.html|0.975684033|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/community/index.html|0.245803317|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/developer-materials/index.html|2.531017651|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/download/index.html|0.714715689|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/get-started/index.html|2.888885999|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/index.html|0.14799198|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/overview/index.html|1.298102011|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fsw/resources/index.html|1.524470548|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/community/index.html|0.222764473|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/developer-materials/index.html|2.943384195|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/download/index.html|0.720555052|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/get-started/index.html|3.457714083|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/index.html|0.149299587|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/overview/index.html|1.875933597|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/fuse/resources/index.html|1.693021264|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/index.html|2.684378426|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/community/index.html|0.240281798|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/developer-materials/index.html|0.286877767|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/download/index.html|0.704472444|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/get-started/index.html|0.745954579|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/index.html|0.166090949|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/overview/index.html|0.720082926|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/operationsnetwork/resources/index.html|0.733739211|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/community/index.html|0.222872186|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/developer-materials/index.html|2.116731831|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/download/index.html|0.759652663|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/get-started/index.html|2.48721656|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/index.html|0.195480709|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/overview/index.html|3.714877332|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/portal/resources/index.html|0.774359545|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/community/index.html|0.265965402|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/developer-materials/index.html|0.273459434|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/download/index.html|0.704486009|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/get-started/index.html|0.69211724|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/index.html|0.447598799|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/overview/index.html|0.765059947|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/products/webserver/resources/index.html|0.793884836|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/projects/index.html|0.275400321|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/promotional-download/index.html|0.18892862|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/research/centre/index.html|1.01296629|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/research/euprojects/index.html|2.763708924|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/research/index.html|0.195072145|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/research/papers/index.html|0.280801556|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/research/photos/index.html|0.187145986|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/robots.txt|0.002948279|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/solutions/index.html|0.976714624|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/app.css|0.000424767|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/app.css|11.262789938|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/docker/app.css|0.58771013|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/font-awesome/fonts/FontAwesome.otf|0.0003812|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/font-awesome/fonts/fontawesome-webfont.eot|0.000144505|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/font-awesome/fonts/fontawesome-webfont.svg|0.000266214|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/font-awesome/fonts/fontawesome-webfont.ttf|0.000193265|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/font-awesome/fonts/fontawesome-webfont.woff|0.000153277|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/fonts/SIL Open Font License.txt|0.000166594|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/fonts/jboss-org-customcabin.eot|0.000138529|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/fonts/jboss-org-customcabin.svg|0.000233187|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/fonts/jboss-org-customcabin.ttf|0.000177006|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/fonts/jboss-org-customcabin.woff|0.000150964|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/global.css|0.000247936|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/global.css|9.470790811|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/magula.css|0.000288353|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/magula.css|0.003529476|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/stylesheets/static_foundation.css|0.000422364|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/technology/index.html|0.718224333|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/techs.out|0.000210511|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/terms-and-conditions/index.html|0.673180269|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/ticket-monster/index.html|0.70457355|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/why-subscribe/index.html|0.208997015|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39608294/index.html|0.204432803|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39606090/index.html|0.218225454|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39607154/index.html|0.219403246|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39743315/index.html|0.25887353|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39607711/index.html|0.214984225|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39608326/index.html|0.21030924|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39608223/index.html|0.220506079|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39743919/index.html|0.284624741|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25831010/index.html|0.221150453|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24798138/index.html|0.216352911|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25829465/index.html|0.214472132|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/29403374/index.html|0.22454124|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/12241968/index.html|0.303142543|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25855285/index.html|0.223575855|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/20296211/index.html|0.221182324|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/18721477/index.html|0.214993535|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/33538130/index.html|0.296818031|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16935133/index.html|0.229254118|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/12620367/index.html|0.222892225|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/13180921/index.html|0.21955834|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/31616425/index.html|0.287219612|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/35705170/index.html|0.242111617|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/12373655/index.html|0.222792387|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/19003509/index.html|0.216586257|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/15122570/index.html|0.290214524|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/14245054/index.html|0.235722765|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16184123/index.html|0.224266542|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/58030893/index.html|0.217639788|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27155228/index.html|0.286631099|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25863625/index.html|0.227728252|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/13488207/index.html|0.225220576|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32998578/index.html|0.218918226|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39796236/index.html|0.301176709|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26074724/index.html|0.243177168|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/45923732/index.html|0.228240062|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/23584522/index.html|0.225532109|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16962476/index.html|0.300005026|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25829285/index.html|0.245440332|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/13703705/index.html|0.23676177|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32452279/index.html|0.29395204|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/14040415/index.html|0.240247534|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/68442425/index.html|0.241089097|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/33977278/index.html|0.24083782|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/34049944/index.html|0.2921327|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26128736/index.html|0.245493135|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/43462723/index.html|0.243317843|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/19992280/index.html|0.301410249|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25258416/index.html|0.243455581|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25236095/index.html|0.243312011|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/44552211/index.html|0.304016471|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32211344/index.html|0.238844277|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/40247548/index.html|0.234391337|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/33299335/index.html|0.356805763|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/33417394/index.html|0.389427916|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16180313/index.html|0.268911246|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16544029/index.html|0.212131795|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32222424/index.html|0.437343696|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/17157086/index.html|0.212293179|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27596937/index.html|0.341885967|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11536949/index.html|0.315428545|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/29755371/index.html|0.21578607|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11681981/index.html|0.312449333|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/8752541/index.html|0.215289285|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11484018/index.html|0.311438305|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/22463907/index.html|0.311054792|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/80625940/index.html|0.2192574|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/47944743/index.html|0.314658512|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/45731657/index.html|0.217776269|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16171314/index.html|0.313580462|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/55454764/index.html|0.322379099|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26722637/index.html|0.221707902|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16194729/index.html|0.324498361|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/5965824/index.html|0.220315956|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/36797723/index.html|0.319989982|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/23966919/index.html|0.494394309|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25720384/index.html|0.21892355|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24777987/index.html|0.314840814|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/13189666/index.html|0.214750326|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/75402902/index.html|0.318456055|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16182001/index.html|0.324773516|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/30743896/index.html|0.220541479|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32961967/index.html|0.327811108|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/31948313/index.html|0.311366167|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16483020/index.html|0.223953121|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16175443/index.html|0.321256937|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26070610/index.html|0.218368725|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24776570/index.html|0.320419737|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/34508112/index.html|0.318253542|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24778672/index.html|0.224717298|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32220175/index.html|0.315571907|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24775619/index.html|0.312943524|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32214153/index.html|0.225838544|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24777413/index.html|0.321153538|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32223991/index.html|0.222183009|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/57623996/index.html|0.48357237|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/57706099/index.html|0.319867035|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/57942662/index.html|0.224121947|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/57604638/index.html|0.316887164|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/79890483/index.html|0.314220013|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26278975/index.html|0.225093199|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/28201194/index.html|0.317163132|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/44246666/index.html|0.223895474|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/13793498/index.html|0.325782099|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16424369/index.html|0.322143342|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/9702144/index.html|0.227194983|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/12925276/index.html|0.321202973|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/4908909/index.html|0.314967019|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/61535853/index.html|0.22728821|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/65222228/index.html|0.321561116|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11190374/index.html|0.219384328|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/23585936/index.html|0.321143524|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/23280944/index.html|0.474420935|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/7255033/index.html|0.221025329|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/80892056/index.html|0.325081209|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/81565404/index.html|0.319010685|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/21590738/index.html|0.225623002|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26067350/index.html|0.32266711|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/1072488/index.html|0.329382024|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24778337/index.html|0.24196069|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25772958/index.html|0.325681226|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/50209127/index.html|0.3233042|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32501925/index.html|0.233638652|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24775911/index.html|0.329190196|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/4900458/index.html|0.225385165|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/29821813/index.html|0.334949034|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16743144/index.html|0.335461005|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/28452265/index.html|0.228978384|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11191111/index.html|0.3358516|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/28189934/index.html|0.327490322|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/52088705/index.html|0.238449716|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/11749538/index.html|0.329397058|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/9402342/index.html|0.487544783|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/2329362/index.html|0.23103336|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16210333/index.html|0.333316858|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/45260307/index.html|0.323203422|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/15505842/index.html|0.233161393|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27055975/index.html|0.328443425|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26393084/index.html|0.325222721|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/30743176/index.html|0.242720228|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26128757/index.html|0.342821818|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/62433925/index.html|0.339711151|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/9403558/index.html|0.245040678|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27237934/index.html|0.352970311|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/19705548/index.html|0.367718585|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16211058/index.html|0.24357416|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/63725631/index.html|0.344867532|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27546106/index.html|0.327671652|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/30748504/index.html|0.241820214|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/27501635/index.html|0.516425767|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/41905659/index.html|0.331838233|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/72822247/index.html|0.242081485|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/65224122/index.html|0.330233346|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/19010253/index.html|0.324861768|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/16176276/index.html|0.245607366|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/54314451/index.html|0.334600799|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/17669512/index.html|0.326901998|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/50766871/index.html|0.245017165|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/36307514/index.html|0.342293756|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24825312/index.html|0.330720708|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/44403365/index.html|0.245697811|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/66404665/index.html|0.34109997|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/41419718/index.html|0.342106502|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/65226780/index.html|0.251618521|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/24776447/index.html|0.526336292|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/26363489/index.html|0.345146413|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/28828146/index.html|0.255943458|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/42040953/index.html|0.374631161|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/70822309/index.html|0.336922822|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/39697265/index.html|0.248084732|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/50627742/index.html|0.343341666|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25768303/index.html|0.330048777|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/57879770/index.html|0.238997738|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/32457545/index.html|0.343028441|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/25764036/index.html|0.341767825|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/15989685/index.html|0.243411957|seconds
Total time generating page /home/jporter/projects/jboss/www.jboss.org/_site/video/vimeo/44141164/index.html|0.354527036|seconds
